City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Dharchula,IN,2022-04-14 23:27:54,29.85,80.5333,58.55,43,0,8.25
280,Nerchinskiy Zavod,RU,2022-04-14 23:27:55,51.3088,119.61,32.67,57,72,10.49
281,Touros,BR,2022-04-14 23:27:55,-5.1989,-35.4608,80.78,75,100,9.62
282,Pinheiro Machado,BR,2022-04-14 23:27:55,-31.5783,-53.3811,50.43,58,2,3.22
283,Aden,YE,2022-04-14 23:27:56,12.7794,45.0367,81.64,71,99,12.12
284,Ariquemes,BR,2022-04-14 23:27:56,-9.9133,-63.0408,74.73,97,97,3.0
285,Morros,BR,2022-04-14 23:27:56,-9.4467,-46.3003,74.34,85,92,3.94
286,Sioux Falls,US,2022-04-14 23:27:41,43.55,-96.7003,39.06,37,40,25.32
287,Eldoret,KE,2022-04-14 23:27:57,0.5204,35.2699,60.89,82,75,9.22
288,Bihac,BA,2022-04-14 23:27:57,44.8169,15.8708,54.81,92,32,4.7
289,Kushiro,JP,2022-04-14 23:26:36,42.975,144.3747,36.55,80,75,6.91
290,Port Blair,IN,2022-04-14 23:27:57,11.6667,92.75,80.47,71,95,3.11
291,Tiarei,PF,2022-04-14 23:27:58,-17.5333,-149.3333,84.22,72,34,19.46
292,Lazaro Cardenas,MX,2022-04-14 23:26:34,17.9583,-102.2,81.0,63,100,9.8
293,Bathsheba,BB,2022-04-14 23:27:58,13.2167,-59.5167,79.41,83,40,21.85
294,Gat,IL,2022-04-14 23:27:59,31.61,34.7642,59.4,69,0,4.43
295,Beloha,MG,2022-04-14 23:27:59,-25.1667,45.05,74.7,79,84,5.61
296,Tezu,IN,2022-04-14 23:27:59,27.9167,96.1667,68.79,96,100,2.95
297,Sabha,LY,2022-04-14 23:28:00,27.0377,14.4283,88.16,12,91,14.23
298,Pochutla,MX,2022-04-14 23:28:00,15.7432,-96.4661,87.82,53,15,8.03
299,Walvis Bay,NA,2022-04-14 23:28:00,-22.9575,14.5053,58.08,88,0,5.75
300,Torbay,CA,2022-04-14 23:28:01,47.6666,-52.7314,32.29,84,20,12.66
301,Bintulu,MY,2022-04-14 23:28:01,3.1667,113.0333,75.61,100,20,3.44
302,Sandpoint,US,2022-04-14 23:28:01,48.2766,-116.5533,45.99,29,0,5.75
303,Syedove,UA,2022-04-14 23:28:02,47.0768,38.156,43.0,92,100,7.87
304,Bowen,AU,2022-04-14 23:28:02,-20.0167,148.2333,79.25,58,45,16.2
305,Gizo,SB,2022-04-14 23:25:11,-8.103,156.8419,84.02,70,40,5.41
306,Hohhot,CN,2022-04-14 23:28:02,40.8106,111.6522,32.29,37,0,4.47
307,Iqaluit,CA,2022-04-14 23:28:03,63.7506,-68.5145,-0.31,70,0,18.41
308,Stilfontein,ZA,2022-04-14 23:28:03,-26.8449,26.7683,59.81,44,0,5.86
309,La Libertad,EC,2022-04-14 23:28:04,-2.2333,-80.9,73.06,83,0,11.5
310,Ambulu,ID,2022-04-14 23:28:04,-8.345,113.6058,75.27,89,44,3.09
311,Chauk,MM,2022-04-14 23:28:04,20.8833,94.8167,80.26,70,98,10.85
312,Dali,CN,2022-04-14 23:28:05,25.7,100.1833,55.09,90,57,4.16
313,Alugan,PH,2022-04-14 23:23:18,12.2188,125.4808,77.88,87,90,4.43
314,Saurimo,AO,2022-04-14 23:28:05,-9.6608,20.3916,65.3,98,95,3.42
315,Biak,ID,2022-04-14 23:28:05,-0.9131,122.8766,78.35,80,100,1.95
316,Taboga,IT,2022-04-14 23:28:06,46.2663,13.1092,53.22,80,36,3.02
317,Severo-Kurilsk,RU,2022-04-14 23:28:06,50.6789,156.125,30.6,75,85,22.46
318,Savonlinna,FI,2022-04-14 23:28:07,61.8699,28.88,33.85,100,100,4.61
319,Misratah,LY,2022-04-14 23:28:07,32.3754,15.0925,66.4,67,100,29.64
320,Sao Mateus,BR,2022-04-14 23:28:07,-18.7161,-39.8589,80.15,81,74,6.82
321,Oshawa,CA,2022-04-14 23:25:51,43.9001,-78.8496,52.25,49,75,17.27
322,Erdenet,MN,2022-04-14 23:28:08,49.0333,104.0833,27.43,50,0,2.39
323,Ibra,OM,2022-04-14 23:28:08,22.6906,58.5334,77.11,34,1,2.19
324,Klaksvik,FO,2022-04-14 23:29:08,62.2266,-6.589,45.52,93,100,31.97
325,Ca Mau,VN,2022-04-14 23:29:09,9.1769,105.15,77.76,91,69,3.71
326,Glenwood Springs,US,2022-04-14 23:29:09,39.5505,-107.3248,54.52,50,0,13.8
327,Baruun-Urt,MN,2022-04-14 23:29:09,46.6806,113.2792,33.03,32,4,9.51
328,Cap Malheureux,MU,2022-04-14 23:29:10,-19.9842,57.6142,78.48,75,22,5.99
329,Mocuba,MZ,2022-04-14 23:29:10,-16.8392,36.9856,71.38,98,22,2.89
330,Erenhot,CN,2022-04-14 23:29:11,43.6475,111.9767,35.13,27,0,2.75
331,Beihai,CN,2022-04-14 23:29:11,21.4833,109.1,74.14,88,1,11.72
332,Ballina,AU,2022-04-14 23:27:06,-28.8667,153.5667,69.98,90,100,10.36
333,Cidreira,BR,2022-04-14 23:29:11,-30.1811,-50.2056,61.56,62,12,11.72
334,Bilma,NE,2022-04-14 23:29:12,18.6853,12.9164,87.53,8,38,10.13
335,Ceres,US,2022-04-14 23:29:12,37.5949,-120.9577,64.72,62,100,4.61
336,Ciudad Guayana,VE,2022-04-14 23:29:12,8.3533,-62.6528,86.63,43,95,10.96
337,Tuyen Quang,VN,2022-04-14 23:29:13,21.8233,105.2181,72.7,91,100,2.1
338,Doctor Arroyo,MX,2022-04-14 23:29:13,23.6667,-100.1833,82.8,22,100,14.7
339,Letka,RU,2022-04-14 23:29:14,59.6011,49.4232,32.92,76,100,9.91
340,Rodrigues Alves,BR,2022-04-14 23:29:14,-7.738,-72.6509,77.2,83,98,3.13
341,Zhicheng,CN,2022-04-14 23:29:14,30.2956,111.5047,53.29,74,100,9.51
342,Batticaloa,LK,2022-04-14 23:29:15,7.7102,81.6924,79.2,86,69,4.41
343,Levelland,US,2022-04-14 23:29:15,33.5873,-102.378,79.2,6,0,13.76
344,Coihaique,CL,2022-04-14 23:29:15,-45.5752,-72.0662,63.21,54,0,8.05
345,Srednekolymsk,RU,2022-04-14 23:29:16,67.45,153.6833,12.81,89,100,7.74
346,Grosseto,IT,2022-04-14 23:29:16,42.8333,11.25,57.0,94,0,4.61
347,Churapcha,RU,2022-04-14 23:29:17,62.0025,132.4325,25.77,85,100,10.6
348,Ust-Tsilma,RU,2022-04-14 23:29:17,65.441,52.1498,25.57,85,84,7.87
349,Wabrzezno,PL,2022-04-14 23:29:17,53.2799,18.9477,52.9,95,100,4.05
350,Beyneu,KZ,2022-04-14 23:29:18,45.3167,55.2,52.93,50,90,8.63
351,Laguna,US,2022-04-14 23:29:18,38.421,-121.4238,59.29,90,100,10.36
352,Berlevag,NO,2022-04-14 23:29:18,70.8578,29.0864,33.6,73,94,25.77
353,Harnosand,SE,2022-04-14 23:29:19,62.6323,17.9379,30.2,92,20,5.06
354,Shorapur,IN,2022-04-14 23:29:19,16.5167,76.75,85.23,37,98,2.77
355,Muhos,FI,2022-04-14 23:29:19,64.808,25.9931,29.98,98,65,3.65
356,Gazojak,TM,2022-04-14 23:29:20,41.1875,61.4036,73.45,22,95,7.2
357,Inhambane,MZ,2022-04-14 23:29:20,-23.865,35.3833,77.56,86,99,9.04
358,Lahij,YE,2022-04-14 23:29:20,13.1667,44.5833,78.35,17,86,3.74
359,Sochi,RU,2022-04-14 23:29:21,43.6,39.7303,44.69,90,100,11.59
360,Kapit,MY,2022-04-14 23:29:21,2.0167,112.9333,73.13,99,95,1.28
361,Guantanamo,CU,2022-04-14 23:28:52,20.1444,-75.2092,81.97,72,30,6.58
362,Liberty,US,2022-04-14 23:29:21,31.8335,-81.5004,75.45,52,0,4.61
363,Matara,LK,2022-04-14 23:29:22,5.9485,80.5353,77.95,89,90,3.62
364,Mareeba,AU,2022-04-14 23:29:22,-17.0,145.4333,78.44,77,100,6.51
365,Escanaba,US,2022-04-14 23:26:09,45.7453,-87.0646,37.36,59,100,17.0
366,Pitea,SE,2022-04-14 23:29:23,65.3172,21.4794,28.49,90,6,7.56
367,Nouadhibou,MR,2022-04-14 23:29:23,20.931,-17.0347,64.38,77,1,19.57
368,Santa Cruz,BO,2022-04-14 23:24:41,-17.8,-63.1667,71.65,68,75,8.05
369,Alta Floresta,BR,2022-04-14 23:30:24,-9.8756,-56.0861,73.65,93,95,1.36
370,Hami,CN,2022-04-14 23:30:24,42.8,93.45,51.94,22,93,3.15
371,Tigil,RU,2022-04-14 23:30:24,57.8,158.6667,27.54,86,100,13.94
372,Takoradi,GH,2022-04-14 23:30:25,4.8845,-1.7554,80.13,85,91,8.46
373,Beidao,CN,2022-04-14 23:30:25,34.5686,105.8933,42.75,90,100,1.95
374,Auki,SB,2022-04-14 23:30:25,-8.7676,160.7034,85.37,63,85,3.09
375,Sitka,US,2022-04-14 23:30:26,57.0531,-135.33,44.49,33,0,8.05
376,Ahipara,NZ,2022-04-14 23:30:26,-35.1667,173.1667,67.77,52,30,3.94
377,Mehamn,NO,2022-04-14 23:30:26,71.0357,27.8492,31.48,69,97,16.6
378,Vilcun,CL,2022-04-14 23:30:23,-38.65,-72.2333,52.54,61,0,2.35
379,Fengzhen,CN,2022-04-14 23:30:27,40.4394,113.1536,35.91,27,0,7.65
380,Havre-Saint-Pierre,CA,2022-04-14 23:30:27,50.2334,-63.5986,35.96,87,0,3.44
381,Shelburne,CA,2022-04-14 23:30:28,44.0787,-80.2041,47.19,60,44,19.64
382,Shirvan,AZ,2022-04-14 23:30:28,39.9509,48.8994,50.23,36,82,10.92
383,Tomakomai,JP,2022-04-14 23:30:08,42.6369,141.6033,45.72,70,75,4.61
384,Matadi,CD,2022-04-14 23:30:28,-5.8167,13.45,75.22,98,70,2.55
385,Ryazanovskiy,RU,2022-04-14 23:30:29,55.55,39.4333,34.0,87,38,4.99
386,Leningradskiy,RU,2022-04-14 23:30:29,69.3833,178.4167,13.69,90,97,13.06
387,Lata,PT,2022-04-14 23:30:29,40.1629,-8.3327,53.92,94,7,1.41
388,Aklavik,CA,2022-04-14 23:30:30,68.2191,-135.0107,6.8,61,20,8.05
389,Pisco,PE,2022-04-14 23:30:30,-13.7,-76.2167,67.01,82,0,20.71
390,Lukulu,ZM,2022-04-14 23:30:31,-14.3707,23.242,67.59,78,100,4.09
391,Maceio,BR,2022-04-14 23:26:54,-9.6658,-35.7353,80.04,78,0,10.36
392,Oyama,JP,2022-04-14 23:30:31,36.3,139.8,55.58,89,100,3.24
393,Lakshmeshwar,IN,2022-04-14 23:30:31,15.1333,75.4667,75.42,82,95,7.9
394,Nyurba,RU,2022-04-14 23:30:32,63.2842,118.3319,20.68,86,92,9.31
395,Yambio,SS,2022-04-14 23:30:13,4.5721,28.3955,68.14,98,100,6.22
396,Ahraura,IN,2022-04-14 23:30:32,25.0167,83.0167,81.75,23,3,6.53
397,Taoudenni,ML,2022-04-14 23:30:33,22.6783,-3.9836,80.53,16,0,13.8
398,Omboue,GA,2022-04-14 23:30:33,-1.5746,9.2618,77.59,89,74,2.64
399,Asau,RO,2022-04-14 23:30:33,46.4333,26.4,44.96,70,2,4.47
400,Meadow Lake,US,2022-04-14 23:30:34,34.8014,-106.5436,69.67,8,8,16.55
401,Kumla,SE,2022-04-14 23:30:34,59.1277,15.1434,39.15,87,75,11.5
402,Hauterive,FR,2022-04-14 23:30:34,46.0901,3.4459,54.36,95,6,1.23
403,Atambua,ID,2022-04-14 23:30:35,-9.1061,124.8925,78.71,79,85,1.83
404,Elko,US,2022-04-14 23:29:15,41.0002,-115.5012,46.42,68,100,23.0
405,Bodden Town,KY,2022-04-14 23:30:35,19.2833,-81.25,84.2,68,20,7.0
406,Meulaboh,ID,2022-04-14 23:30:35,4.1363,96.1285,76.93,88,98,3.49
407,Jacareacanga,BR,2022-04-14 23:30:36,-6.2222,-57.7528,74.32,98,95,2.68
408,Plastun,RU,2022-04-14 23:30:36,44.7561,136.2939,49.24,43,10,0.96
409,Namatanai,PG,2022-04-14 23:30:36,-3.6667,152.4333,85.01,68,77,7.05
410,Agadez,NE,2022-04-14 23:30:37,19.75,10.25,88.25,17,87,10.25
411,Tateyama,JP,2022-04-14 23:30:37,34.9833,139.8667,53.1,92,100,13.18
412,Presidencia Roque Saenz Pena,AR,2022-04-14 23:30:37,-26.7852,-60.4388,55.6,78,0,5.86
413,Dogbo,BJ,2022-04-14 23:30:38,6.8167,1.7833,78.53,84,99,4.9
414,Fare,PF,2022-04-14 23:30:38,-16.7,-151.0167,82.08,72,14,17.22
415,Nuqui,CO,2022-04-14 23:31:38,5.7125,-77.2708,79.74,87,100,5.37
416,Talnakh,RU,2022-04-14 23:31:39,69.4865,88.3972,27.21,88,100,11.92
417,Burnie,AU,2022-04-14 23:31:39,-41.0667,145.9167,61.92,89,100,7.92
418,Orlik,RU,2022-04-14 23:31:40,52.5178,99.825,9.86,80,19,2.37
419,Sabzevar,IR,2022-04-14 23:31:40,36.2126,57.6819,71.02,23,62,11.21
420,Beinamar,TD,2022-04-14 23:31:40,8.6698,15.3813,77.81,65,76,3.67
421,Seoul,KR,2022-04-14 23:30:42,37.5683,126.9778,51.37,55,0,3.44
422,San Carlos,VE,2022-04-14 23:31:41,9.6612,-68.5827,86.65,50,98,4.88
423,Ilulissat,GL,2022-04-14 23:31:41,69.2167,-51.1,10.42,61,75,12.66
424,Samarai,PG,2022-04-14 23:31:41,-10.6167,150.6667,84.18,72,96,11.45
425,Chicama,PE,2022-04-14 23:31:42,-7.8447,-79.1469,64.94,76,87,8.16
426,Owase,JP,2022-04-14 23:31:42,34.0667,136.2,63.21,99,100,4.85
427,Alofi,NU,2022-04-14 23:31:42,-19.0595,-169.9187,85.89,74,75,10.36
428,Birin,NP,2022-04-14 23:31:43,26.8865,88.0718,58.8,50,3,5.48
429,Listvyagi,RU,2022-04-14 23:31:43,53.6772,86.951,33.33,34,1,2.28
430,Nguru,NG,2022-04-14 23:31:43,12.8791,10.4526,89.65,29,79,6.53
431,Kirakira,SB,2022-04-14 23:31:44,-10.4544,161.9205,84.06,74,78,7.07
432,Sidhi,IN,2022-04-14 23:31:44,24.4167,81.8833,81.03,30,53,3.09
433,Okhotsk,RU,2022-04-14 23:31:45,59.3833,143.3,19.45,66,14,13.96
434,Fairlie,GB,2022-04-14 23:31:45,55.756,-4.8556,52.39,86,100,5.59
435,Fairbanks,US,2022-04-14 23:29:01,64.8378,-147.7164,44.56,47,0,5.75
436,Champerico,GT,2022-04-14 23:31:45,14.3,-91.9167,90.14,64,48,10.6
437,Mackenzie,CA,2022-04-14 23:31:46,55.2999,-123.1698,32.22,34,0,10.36
438,Radford,US,2022-04-14 23:31:46,37.1318,-80.5764,61.72,36,0,14.97
439,Junin,AR,2022-04-14 23:31:46,-34.5838,-60.9433,55.33,48,0,7.14
440,Verkhnetulomskiy,RU,2022-04-14 23:31:47,68.6073,31.7962,26.73,98,91,3.83
441,Puerto Madero,MX,2022-04-14 23:31:47,14.7208,-92.4215,88.0,62,100,6.91
442,Xiaoyi,CN,2022-04-14 23:31:47,34.6178,109.703,52.84,65,100,7.36
443,Shizunai,JP,2022-04-14 23:31:48,42.3339,142.3669,39.07,85,100,2.33
444,The Valley,AI,2022-04-14 23:31:48,18.217,-63.0578,78.66,78,20,9.22
445,Buraydah,SA,2022-04-14 23:31:01,26.326,43.975,77.45,44,100,21.83
446,Kologriv,RU,2022-04-14 23:31:49,58.8275,44.3178,29.26,93,55,6.76
447,Coquimbo,CL,2022-04-14 23:31:49,-29.9533,-71.3436,56.93,82,100,3.44
448,Altamont,US,2022-04-14 23:31:49,42.2068,-121.7372,46.24,70,75,14.97
449,San Andres,CO,2022-04-14 23:30:22,12.5847,-81.7006,82.42,74,40,13.8
450,Marystown,CA,2022-04-14 23:31:05,47.1666,-55.1483,39.85,100,58,5.48
451,Vila Praia De Ancora,PT,2022-04-14 23:31:50,41.811,-8.8526,54.1,87,17,7.52
452,Chipinge,ZW,2022-04-14 23:31:50,-20.1883,32.6236,65.19,79,96,3.18
453,Potosi,BO,2022-04-14 23:31:50,-19.5836,-65.7531,44.06,56,0,2.98
454,Komsomolskiy,UZ,2022-04-14 23:31:51,40.4272,71.7189,59.72,55,0,6.91
455,Wahiawa,US,2022-04-14 23:31:51,21.5028,-158.0236,82.72,57,40,16.11
456,Touho,NC,2022-04-14 23:31:51,-20.7833,165.2333,79.07,77,69,3.15
457,Sukumo,JP,2022-04-14 23:31:52,32.9333,132.7333,64.04,97,100,3.74
458,Codrington,AU,2022-04-14 23:31:52,-38.2667,141.9667,60.57,78,100,5.99
459,Namibe,AO,2022-04-14 23:31:52,-15.1961,12.1522,75.45,77,75,6.13
460,Ridgecrest,US,2022-04-14 23:31:53,35.6225,-117.6709,78.66,17,20,32.21
461,Lima,PE,2022-04-14 23:28:02,-12.0432,-77.0282,65.39,55,20,13.8
462,Jacmel,HT,2022-04-14 23:31:53,18.2342,-72.5347,85.84,79,42,7.34
463,Zhigansk,RU,2022-04-14 23:28:58,66.7697,123.3711,26.49,81,100,8.68
464,Tarata,BO,2022-04-14 23:32:54,-17.6167,-66.0167,62.02,80,21,8.46
465,Muzhi,RU,2022-04-14 23:32:54,65.3667,64.6667,27.18,71,77,14.14
466,Kruisfontein,ZA,2022-04-14 23:32:54,-34.0033,24.7314,60.89,89,100,15.84
467,Araouane,ML,2022-04-14 23:32:55,18.9048,-3.5265,81.34,10,1,9.42
468,Trairi,BR,2022-04-14 23:32:55,-3.2778,-39.2689,77.76,85,71,5.5
469,Teya,RU,2022-04-14 23:32:55,60.3778,92.6267,30.43,97,100,4.54
470,Broome,US,2022-04-14 23:32:56,42.2506,-75.833,52.9,68,75,4.61
471,Itarema,BR,2022-04-14 23:32:56,-2.9248,-39.9167,78.08,86,85,7.02
472,Sar-E Pul,AF,2022-04-14 23:32:56,35.8333,66.1667,56.97,30,0,5.79
473,Tabuk,PH,2022-04-14 23:32:57,17.4189,121.4443,77.13,82,48,5.64
474,Chulman,RU,2022-04-14 23:32:57,56.8479,124.9104,28.76,88,100,8.05
475,Sisimiut,GL,2022-04-14 23:32:57,66.9395,-53.6735,9.66,83,72,11.65
476,Begunitsy,RU,2022-04-14 23:32:58,59.5855,29.3176,33.15,99,100,3.38
477,Bonthe,SL,2022-04-14 23:32:58,7.5264,-12.505,78.4,86,96,5.06
478,Chaohu,CN,2022-04-14 23:32:58,31.6,117.8667,54.1,67,100,11.5
479,Sao Felix Do Xingu,BR,2022-04-14 23:32:59,-6.6447,-51.995,73.74,96,91,2.1
480,La Reforma,MX,2022-04-14 23:32:59,25.0833,-108.05,77.25,50,74,12.24
481,Riohacha,CO,2022-04-14 23:32:59,11.5444,-72.9072,83.01,65,19,16.15
482,Harmanli,BG,2022-04-14 23:33:00,41.9333,25.9,47.79,72,0,2.89
483,Kushima,JP,2022-04-14 23:33:00,31.4583,131.2333,70.75,80,50,9.13
484,Cukai,MY,2022-04-14 23:33:00,4.25,103.4167,75.15,91,98,3.47
485,Nome,US,2022-04-14 23:33:01,64.5011,-165.4064,38.1,75,100,16.11
486,Mahon,ES,2022-04-14 23:33:01,39.8885,4.2658,57.76,82,0,11.5
487,Altoona,US,2022-04-14 23:30:02,40.5187,-78.3947,57.22,43,30,1.99
488,Vernon,CA,2022-04-14 23:30:38,50.2581,-119.2691,52.41,38,85,5.01
489,Chulym,RU,2022-04-14 23:33:02,55.0997,80.9572,36.5,82,28,4.47
490,Aktas,KZ,2022-04-14 23:33:02,49.7789,72.9608,35.35,43,0,5.06
491,Coahuayana,MX,2022-04-14 23:30:27,18.7333,-103.6833,81.55,53,99,4.76
492,Faya,SA,2022-04-14 23:33:03,18.3851,42.4509,61.32,34,59,1.25
493,Ulaangom,MN,2022-04-14 23:33:03,49.9811,92.0667,31.6,27,1,3.98
494,Campanha,BR,2022-04-14 23:33:03,-21.8361,-45.4006,63.5,94,39,4.0
495,Oktyabrskiy,RU,2022-04-14 23:33:04,54.4815,53.471,44.08,81,96,16.17
496,Nabire,ID,2022-04-14 23:33:04,-3.3667,135.4833,81.7,77,83,2.13
497,Atbasar,KZ,2022-04-14 23:33:04,51.8,68.3333,49.01,50,12,7.09
498,Goderich,CA,2022-04-14 23:31:39,43.7501,-81.7165,47.91,53,66,16.11
499,Port Augusta,AU,2022-04-14 23:31:29,-32.5,137.7667,77.02,23,60,3.2
500,Rantepao,ID,2022-04-14 23:33:05,-2.9701,119.8978,72.48,87,92,0.94
501,Pumiao,CN,2022-04-14 23:33:05,22.75,108.4833,75.6,78,18,12.28
502,Perpignan,FR,2022-04-14 23:28:17,42.75,2.75,60.73,57,0,8.05
503,Necochea,AR,2022-04-14 23:33:06,-38.5473,-58.7368,53.62,68,0,8.48
504,Dickinson,US,2022-04-14 23:29:05,29.4608,-95.0513,82.56,42,0,14.97
505,Price,US,2022-04-14 23:33:06,39.5994,-110.8107,57.11,16,20,9.22
506,Vostochnyy,RU,2022-04-14 23:33:07,55.8167,37.8667,39.47,80,92,4.23
507,Soyo,AO,2022-04-14 23:33:07,-6.1349,12.3689,77.99,91,97,3.49
508,Pangody,RU,2022-04-14 23:33:07,65.85,74.4859,34.03,99,100,12.86
509,Inuvik,CA,2022-04-14 23:33:08,68.3499,-133.7218,7.56,61,20,6.91
510,Antofagasta,CL,2022-04-14 23:33:08,-23.65,-70.4,63.68,84,28,3.42
511,Deputatskiy,RU,2022-04-14 23:34:08,69.3,139.9,2.5,92,86,1.88
512,Alcaniz,ES,2022-04-14 23:34:09,41.05,-0.1333,56.05,75,66,6.08
513,Ternate,ID,2022-04-14 23:34:09,0.8,127.4,82.92,73,73,3.36
514,Sioux Lookout,CA,2022-04-14 23:34:10,50.1001,-91.917,26.67,86,75,6.91
515,Uniontown,US,2022-04-14 23:34:10,39.9001,-79.7164,58.12,58,20,4.97
516,Boa Vista,BR,2022-04-14 23:34:10,2.8197,-60.6733,87.78,51,75,8.05
517,Vostok,RU,2022-04-14 23:34:11,46.4856,135.8833,36.55,48,16,4.14
518,Muros,ES,2022-04-14 23:34:11,42.7762,-9.0603,53.83,87,8,6.35
519,New Ulm,US,2022-04-14 23:34:11,44.3125,-94.4605,34.27,61,75,29.93
520,Putai,FR,2022-04-14 23:34:12,46.6579,1.9863,49.39,92,4,5.19
521,Blora,ID,2022-04-14 23:34:12,-6.9698,111.4186,76.44,87,52,3.29
522,Kolyvan,RU,2022-04-14 23:34:12,55.3053,82.7391,26.8,84,30,4.88
523,Ust-Nera,RU,2022-04-14 23:34:13,64.5667,143.2,9.19,88,98,4.16
524,Bongandanga,CD,2022-04-14 23:34:13,1.5,21.05,68.63,98,100,0.43
525,Bytca,SK,2022-04-14 23:34:13,49.224,18.5588,53.04,77,72,1.14
526,Vila Franca Do Campo,PT,2022-04-14 23:34:14,37.7167,-25.4333,63.01,92,100,9.28
527,Worthington,US,2022-04-14 23:34:14,40.0931,-83.018,58.89,33,0,25.32
528,Santa Barbara,US,2022-04-14 23:32:40,34.7333,-120.0343,66.34,46,0,14.97
529,Chernyshevskiy,RU,2022-04-14 23:34:14,63.0128,112.4714,15.31,86,87,12.03
530,Akyab,MM,2022-04-14 23:34:15,20.15,92.9,81.03,78,42,1.57
531,Pamyat Parizhskoy Kommuny,RU,2022-04-14 23:34:15,56.1048,44.4952,35.55,93,20,11.1
532,Alim,PH,2022-04-14 23:34:16,9.5649,122.4876,81.66,74,97,1.5
533,Saint-Augustin,CA,2022-04-14 23:33:29,51.226,-58.6502,26.17,98,93,2.21
534,Jiblah,YE,2022-04-14 23:32:18,13.9216,44.1467,62.42,25,37,4.76
535,Anahuac,MX,2022-04-14 23:34:16,27.2333,-100.15,84.52,43,86,19.13
536,Changji,CN,2022-04-14 23:34:17,44.0167,87.3167,39.99,24,0,6.71
537,Lithakia,GR,2022-04-14 23:34:17,37.7167,20.8333,49.37,74,98,5.21
538,Neiafu,TO,2022-04-14 23:34:17,-18.65,-173.9833,84.88,74,40,5.75
539,Borogontsy,RU,2022-04-14 23:34:18,62.6683,131.1683,26.98,93,100,11.07
540,Wageningen,NL,2022-04-14 23:34:18,51.9667,5.6667,51.12,92,49,4.61
541,Bidar,IN,2022-04-14 23:34:18,17.9,77.55,85.28,38,100,6.91
542,Gorontalo,ID,2022-04-14 23:34:19,0.5412,123.0595,81.88,77,98,0.58
543,Sakaiminato,JP,2022-04-14 23:34:19,35.55,133.2333,51.78,93,75,12.66
544,Katherine,AU,2022-04-14 23:34:19,-14.4667,132.2667,80.92,78,100,4.61
545,Raudeberg,NO,2022-04-14 23:34:20,61.9875,5.1352,43.47,77,0,6.67
546,Tela,HN,2022-04-14 23:34:20,15.7833,-87.45,87.75,70,20,2.3
547,Maragogi,BR,2022-04-14 23:31:34,-9.0122,-35.2225,78.96,79,11,8.68
548,Venado Tuerto,AR,2022-04-14 23:34:20,-33.7456,-61.9688,56.26,48,0,7.58
549,Egvekinot,RU,2022-04-14 23:34:21,66.3167,-179.1667,25.47,92,100,7.83
550,Aljezur,PT,2022-04-14 23:34:21,37.3191,-8.8033,56.43,89,0,8.14
551,Kuala Terengganu,MY,2022-04-14 23:34:21,5.3302,103.1408,78.75,94,20,3.44
552,Slave Lake,CA,2022-04-14 23:29:48,55.2834,-114.769,30.18,51,0,6.91
553,Kropotkin,RU,2022-04-14 23:34:22,45.4375,40.5756,42.89,93,100,9.24
554,Berbera,SO,2022-04-14 23:31:30,10.4396,45.0143,80.65,77,65,5.37
555,Qasigiannguit,GL,2022-04-14 23:34:22,68.8193,-51.1922,10.65,97,80,2.95
556,Mercedes,AR,2022-04-14 23:34:23,-34.6515,-59.4307,57.85,53,0,7.2
557,Ambon,ID,2022-04-14 23:34:23,-3.6954,128.1814,80.74,89,20,3.44
558,Olafsvik,IS,2022-04-14 23:34:23,64.8945,-23.7142,45.09,95,100,22.12
559,Mantua,IT,2022-04-14 23:34:24,45.1667,10.7833,56.44,71,21,1.99
560,Angoche,MZ,2022-04-14 23:35:24,-16.2325,39.9086,77.32,89,14,5.21
561,Kaseda,JP,2022-04-14 23:35:24,31.4167,130.3167,67.51,87,32,7.23
